"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210217","3호선","수서","15185","15330","20210220",""
"20210217","3호선","가락시장","8345","8111","20210220",""
"20210217","3호선","경찰병원","7508","7565","20210220",""
"20210217","3호선","오금","5770","5245","20210220",""
"20210217","4호선","수유(강북구청)","30815","31251","20210220",""
"20210217","4호선","미아(서울사이버대학)","13354","13206","20210220",""
"20210217","4호선","미아사거리","25010","24780","20210220",""
"20210217","4호선","길음","18510","18100","20210220",""
"20210217","4호선","성신여대입구(돈암)","18004","17566","20210220",""
"20210217","4호선","한성대입구(삼선교)","11832","11802","20210220",""
"20210217","4호선","혜화","29466","29120","20210220",""
"20210217","4호선","동대문","17910","18409","20210220",""
"20210217","4호선","동대문역사문화공원(DDP)","13496","12352","20210220",""
"20210217","4호선","충무로","24626","25036","20210220",""
"20210217","4호선","명동","15127","15464","20210220",""
"20210217","4호선","회현(남대문시장)","20873","21394","20210220",""
"20210217","4호선","서울역","10128","13700","20210220",""
"20210217","4호선","숙대입구(갈월)","11754","11490","20210220",""
"20210217","4호선","삼각지","4233","4674","20210220",""
"20210217","4호선","신용산","14990","15405","20210220",""
"20210217","4호선","이촌(국립중앙박물관)","6402","7157","20210220",""
"20210217","4호선","동작(현충원)","1906","1986","20210220",""
"20210217","4호선","총신대입구(이수)","17382","18770","20210220",""
"20210217","4호선","사당","22362","18266","20210220",""
"20210217","4호선","남태령","1088","972","20210220",""
"20210217","4호선","당고개","11226","10276","20210220",""
"20210217","4호선","상계","17360","16316","20210220",""
"20210217","4호선","노원","17249","19043","20210220",""
"20210217","4호선","창동","23185","24838","20210220",""
"20210217","4호선","쌍문","27185","25418","20210220",""
"20210217","5호선","방화","6049","5911","20210220",""
"20210217","5호선","개화산","4783","4611","20210220",""
"20210217","5호선","김포공항","6434","5987","20210220",""
"20210217","5호선","송정","5999","5740","20210220",""
"20210217","5호선","마곡","9181","8802","20210220",""
"20210217","5호선","발산","18129","18314","20210220",""
"20210217","5호선","우장산","12715","12846","20210220",""
"20210217","5호선","화곡","26259","24914","20210220",""
"20210217","5호선","까치산","26648","26055","20210220",""
"20210217","5호선","신정(은행정)","13251","10780","20210220",""
"20210217","5호선","목동","16084","17732","20210220",""
"20210217","5호선","오목교(목동운동장앞)","21429","22895","20210220",""
"20210217","5호선","양평","7314","7427","20210220",""
"20210217","5호선","영등포구청","3728","3813","20210220",""
"20210217","5호선","영등포시장","9020","9314","20210220",""
"20210217","5호선","신길","3817","4433","20210220",""
"20210217","5호선","여의도","27655","28079","20210220",""
"20210217","5호선","여의나루","7477","7718","20210220",""
"20210217","5호선","마포","13916","14310","20210220",""
"20210217","5호선","공덕","13925","14770","20210220",""
"20210217","5호선","애오개","6576","6714","20210220",""
"20210217","5호선","충정로(경기대입구)","4687","4852","20210220",""
"20210217","5호선","서대문","19018","19370","20210220",""
"20210217","5호선","광화문(세종문화회관)","30307","30643","20210220",""
"20210217","5호선","종로3가","10685","10142","20210220",""
"20210217","5호선","을지로4가","5710","5725","20210220",""
"20210217","5호선","동대문역사문화공원(DDP)","2894","3352","20210220",""
"20210217","5호선","청구","3768","3411","20210220",""
"20210217","5호선","신금호","5802","5983","20210220",""
"20210217","5호선","행당","7672","7015","20210220",""
"20210217","5호선","왕십리(성동구청)","4282","4694","20210220",""
"20210217","5호선","마장","5005","4693","20210220",""
"20210217","5호선","답십리","14805","13959","20210220",""
"20210217","5호선","장한평","17415","17477","20210220",""
"20210217","5호선","군자(능동)","10309","11325","20210220",""
"20210217","5호선","아차산(어린이대공원후문)","12607","12555","20210220",""
"20210217","5호선","광나루(장신대)","11817","10543","20210220",""
"20210217","5호선","천호(풍납토성)","16329","16178","20210220",""
"20210217","5호선","강동","18245","17318","20210220",""
"20210217","5호선","길동","7336","7634","20210220",""
"20210217","5호선","굽은다리(강동구민회관앞)","8653","8415","20210220",""
"20210217","5호선","명일","7846","8219","20210220",""
"20210217","5호선","고덕","8249","8101","20210220",""
"20210217","5호선","상일동","15794","14654","20210220",""
"20210217","5호선","둔촌동","8030","8011","20210220",""
"20210217","5호선","올림픽공원(한국체대)","3657","3138","20210220",""
"20210217","5호선","방이","6686","6828","20210220",""
"20210217","5호선","오금","3493","3296","20210220",""
"20210217","5호선","개롱","6066","6357","20210220",""
"20210217","5호선","거여","7316","7075","20210220",""
"20210217","5호선","마천","5493","5454","20210220",""
"20210217","5호선","미사","12689","12622","20210220",""
"20210217","5호선","하남풍산","4687","4652","20210220",""
"20210217","6호선","응암","16225","16407","20210220",""
"20210217","6호선","역촌","3438","4016","20210220",""
"20210217","6호선","불광","3934","3859","20210220",""
"20210217","6호선","독바위","2559","2724","20210220",""
"20210217","6호선","구산","6719","5373","20210220",""
"20210217","6호선","새절(신사)","11744","11210","20210220",""
"20210217","6호선","증산(명지대앞)","9220","9289","20210220",""
"20210217","6호선","디지털미디어시티","12859","14331","20210220",""
"20210217","6호선","월드컵경기장(성산)","3475","3611","20210220",""
"20210217","6호선","마포구청","13079","12142","20210220",""
"20210217","6호선","망원","12900","14211","20210220",""
"20210217","6호선","합정","11913","11548","20210220",""
"20210217","6호선","상수","7481","7939","20210220",""
"20210217","6호선","광흥창(서강)","8298","8220","20210220",""
"20210217","6호선","대흥(서강대앞)","7281","7542","20210220",""
"20210217","6호선","공덕","17345","16952","20210220",""
"20210217","6호선","효창공원앞","6285","5925","20210220",""
"20210217","6호선","삼각지","5137","4716","20210220",""
"20210217","6호선","녹사평(용산구청)","4036","4011","20210220",""
"20210217","6호선","이태원","7915","8074","20210220",""
"20210217","6호선","한강진","6994","7829","20210220",""
"20210217","6호선","버티고개","2063","1977","20210220",""
"20210217","6호선","약수","3193","3245","20210220",""
"20210217","6호선","청구","3560","3876","20210220",""
"20210217","6호선","신당","7387","7830","20210220",""
"20210217","6호선","동묘앞","7017","7131","20210220",""
"20210217","6호선","창신","3259","2653","20210220",""
"20210217","6호선","보문","6688","6249","20210220",""
"20210217","6호선","안암(고대병원앞)","9093","9129","20210220",""
"20210217","6호선","고려대(종암)","7080","7031","20210220",""
"20210217","6호선","월곡(동덕여대)","10034","10036","20210220",""
"20210217","6호선","상월곡(한국과학기술연구원)","5659","5151","20210220",""
"20210217","6호선","돌곶이","8166","7710","20210220",""
"20210217","6호선","석계","11187","11553","20210220",""
"20210217","6호선","태릉입구","4848","5409","20210220",""
"20210217","6호선","화랑대(서울여대입구)","10445","8166","20210220",""
"20210217","6호선","봉화산(서울의료원)","8280","7756","20210220",""
"20210217","7호선","장암","2124","707","20210220",""
"20210217","7호선","도봉산","8022","9217","20210220",""
"20210217","7호선","수락산","11345","11405","20210220",""
"20210217","7호선","마들","11374","11008","20210220",""
"20210217","7호선","노원","18126","18762","20210220",""
"20210217","7호선","중계","12825","11757","20210220",""
"20210217","7호선","하계","16034","15501","20210220",""
"20210217","7호선","공릉(서울과학기술대)","10329","10411","20210220",""
"20210217","7호선","태릉입구","7495","6939","20210220",""
"20210217","7호선","먹골","9329","9204","20210220",""
"20210217","7호선","중화","10226","10192","20210220",""
"20210217","7호선","상봉(시외버스터미널)","15571","14596","20210220",""
"20210217","7호선","면목","13960","13901","20210220",""
"20210217","7호선","사가정","15089","15294","20210220",""
"20210217","7호선","용마산(용마폭포공원)","5665","5459","20210220",""
"20210217","7호선","중곡","9295","8746","20210220",""
"20210217","7호선","군자(능동)","13499","10896","20210220",""
"20210217","7호선","어린이대공원(세종대)","10508","10426","20210220",""
"20210217","7호선","건대입구","11212","11373","20210220",""
"20210217","7호선","뚝섬유원지","6245","6156","20210220",""
"20210217","7호선","청담","19042","21194","20210220",""
"20210217","7호선","강남구청","15952","17249","20210220",""
"20210217","7호선","학동","24225","25672","20210220",""
"20210217","7호선","논현","19776","21383","20210220",""
"20210217","7호선","반포","5335","5192","20210220",""
"20210217","7호선","고속터미널","13917","11856","20210220",""
"20210217","7호선","내방","13939","14337","20210220",""
"20210217","7호선","이수","14315","14100","20210220",""
"20210217","7호선","남성","10451","9769","20210220",""
"20210217","7호선","숭실대입구(살피재)","10707","11092","20210220",""
"20210217","7호선","상도","9465","9355","20210220",""
"20210217","7호선","장승배기","9029","8828","20210220",""
"20210217","7호선","신대방삼거리","15155","14828","20210220",""
"20210217","7호선","보라매","8964","8934","20210220",""
"20210217","7호선","신풍","10728","10465","20210220",""
"20210217","7호선","대림(구로구청)","6951","6795","20210220",""
"20210217","7호선","남구로","15594","16580","20210220",""
"20210217","7호선","가산디지털단지","47022","46503","20210220",""
"20210217","7호선","철산","19755","20325","20210220",""
"20210217","7호선","광명사거리","20218","20039","20210220",""
"20210217","7호선","천왕","10398","9824","20210220",""
"20210217","7호선","온수(성공회대입구)","9815","8952","20210220",""
"20210217","7호선","까치울","6653","6551","20210220",""
"20210217","7호선","부천종합운동장","4196","3582","20210220",""
"20210217","7호선","춘의","9397","9290","20210220",""
"20210217","7호선","신중동","13703","13457","20210220",""
"20210217","7호선","부천시청","11693","11556","20210220",""
